SSN Prefix,Years Issued
454-96-####,1968-unknown
454-97-####,1988-unknown
454-98-####,1968-unknown
454-99-####,1988-unknown
455-01-####,1936-1950
455-02-####,1969-unknown
455-03-####,1936-1950
455-04-####,1969-unknown
455-05-####,1936-1950
455-06-####,1970-unknown
455-07-####,1936-1950
455-08-####,1970-unknown
455-09-####,1936-1950
455-10-####,1936-1950
455-11-####,1971-unknown
455-12-####,1936-1950
455-13-####,1971-unknown
455-14-####,1936-1950
455-15-####,1972-unknown
455-16-####,1936-1950
455-17-####,1973-unknown
455-18-####,1936-1950
455-19-####,1973-unknown
455-20-####,1936-1950
455-21-####,1973-unknown
455-22-####,1936-1950
455-23-####,1973-unknown
455-24-####,1936-1950
455-25-####,1974-unknown
455-26-####,1936-1950
455-27-####,1974-unknown
455-28-####,1936-1950
455-29-####,1974-unknown
455-30-####,1936-1950
455-31-####,1975-unknown
455-32-####,1936-1950
455-33-####,1975-unknown
455-34-####,1936-1950
455-35-####,1976-unknown
455-36-####,1936-1950
455-37-####,1976-unknown
455-38-####,1936-1950
455-39-####,1977-unknown
455-40-####,1936-1950
455-41-####,1977-unknown
455-42-####,1936-1950
455-43-####,1978-unknown
455-44-####,1936-1950
455-45-####,1979-unknown
455-46-####,1936-1950
455-47-####,1979-unknown
455-48-####,1936-1950
455-49-####,1980-unknown
455-50-####,1936-1950
455-51-####,1980-unknown
455-52-####,1936-1950
455-53-####,1981-unknown
455-54-####,1951-1952
455-55-####,1981-unknown
455-56-####,1953-unknown
455-57-####,1982-unknown
455-58-####,1954-unknown
455-59-####,1983-unknown
455-60-####,1955-unknown
455-61-####,1983-unknown
455-62-####,1956-unknown
455-63-####,1983-unknown
455-64-####,1956-unknown
455-65-####,1984-unknown
455-66-####,1957-unknown
455-67-####,1984-unknown
455-68-####,1958-1959
455-69-####,1984-unknown
455-70-####,1960-unknown
455-71-####,1985-unknown
455-72-####,1960-1961
455-73-####,1985-unknown
455-74-####,1962-unknown
455-75-####,1986-unknown
455-76-####,1962-unknown
455-77-####,1986-unknown
455-78-####,1963-unknown
455-79-####,1986-unknown
455-80-####,1963-unknown
455-81-####,1987-unknown
455-82-####,1964-unknown
455-83-####,1987-unknown
455-84-####,1964-unknown
455-85-####,1987-unknown
455-86-####,1965-unknown
455-87-####,1987-unknown
455-88-####,1965-unknown
455-89-####,1987-unknown
455-90-####,1966-unknown
455-91-####,1987-unknown
455-92-####,1966-unknown
455-93-####,1988-unknown
455-94-####,1967-unknown
455-95-####,1988-unknown
455-96-####,1968-unknown
455-97-####,1988-unknown
455-98-####,1968-unknown
455-99-####,1988-unknown
456-01-####,1936-1950
456-02-####,1969-unknown
456-03-####,1936-1950
456-04-####,1969-unknown
456-05-####,1936-1950
456-06-####,1970-unknown
456-07-####,1936-1950
456-08-####,1971-unknown
456-09-####,1936-1950
456-10-####,1936-1950
456-11-####,1971-unknown
456-12-####,1936-1950
456-13-####,1971-unknown
456-14-####,1936-1950
456-15-####,1972-unknown
456-16-####,1936-1950
456-17-####,1973-unknown
456-18-####,1936-1950
456-19-####,1973-unknown
456-20-####,1936-1950
456-21-####,1973-unknown
456-22-####,1936-1950
456-23-####,1973-unknown
456-24-####,1936-1950
456-25-####,1974-unknown
456-26-####,1936-1950
456-27-####,1974-unknown
456-28-####,1936-1950
456-29-####,1974-unknown
456-30-####,1936-1950
456-31-####,1975-unknown
456-32-####,1936-1950
456-33-####,1975-unknown
456-34-####,1936-1950
456-35-####,1976-unknown
456-36-####,1936-1950
456-37-####,1976-unknown
456-38-####,1936-1950
456-39-####,1977-unknown
456-40-####,1936-1950
456-41-####,1977-unknown
456-42-####,1936-1950
456-43-####,1978-unknown
456-44-####,1936-1950
456-45-####,1979-unknown
456-46-####,1936-1950
456-47-####,1979-unknown
456-48-####,1936-1950
456-49-####,1980-unknown
456-50-####,1936-1950
456-51-####,1980-unknown
456-52-####,1936-1950
456-53-####,1981-unknown
456-54-####,1951-1952
456-55-####,1981-unknown
456-56-####,1953-unknown
456-57-####,1982-unknown
456-58-####,1954-unknown
456-59-####,1983-unknown
456-60-####,1955-unknown
456-61-####,1983-unknown
456-62-####,1956-unknown
456-63-####,1983-unknown
456-64-####,1956-unknown
456-65-####,1984-unknown
456-66-####,1957-1958
456-67-####,1984-unknown
456-68-####,1959-unknown
456-69-####,1984-unknown
456-70-####,1960-unknown
456-71-####,1985-unknown
456-72-####,1961-unknown
456-73-####,1985-unknown
456-74-####,1961-unknown
456-75-####,1986-unknown
456-76-####,1962-unknown
456-77-####,1986-unknown
456-78-####,1963-unknown
456-79-####,1986-unknown
456-80-####,1963-unknown
456-81-####,1987-unknown
456-82-####,1964-unknown
456-83-####,1987-unknown
456-84-####,1964-unknown
456-85-####,1987-unknown
456-86-####,1965-unknown
456-87-####,1987-unknown
456-88-####,1965-unknown
456-89-####,1987-unknown
456-90-####,1966-unknown
456-91-####,1987-unknown
456-92-####,1966-unknown
456-93-####,1988-unknown
456-94-####,1967-unknown
456-95-####,1988-unknown
456-96-####,1968-unknown
456-97-####,1988-unknown
456-98-####,1968-unknown
456-99-####,1988-unknown
457-01-####,1936-1950
457-02-####,1969-unknown
457-03-####,1936-1950
457-04-####,1969-unknown
457-05-####,1936-1950
457-06-####,1970-unknown
457-07-####,1936-1950
457-08-####,1971-unknown
457-09-####,1936-1950
457-10-####,1936-1950
457-11-####,1971-unknown
457-12-####,1936-1950
457-13-####,1971-unknown
457-14-####,1936-1950
457-15-####,1972-unknown
457-16-####,1936-1950
457-17-####,1973-unknown
457-18-####,1936-1950
457-19-####,1973-unknown
457-20-####,1936-1950
457-21-####,1973-unknown
457-22-####,1936-1950
457-23-####,1973-unknown
457-24-####,1936-1950
457-25-####,1974-unknown
457-26-####,1936-1950
457-27-####,1974-unknown
457-28-####,1936-1950
457-29-####,1974-unknown
457-30-####,1936-1950
457-31-####,1975-unknown
457-32-####,1936-1950
457-33-####,1975-unknown
457-34-####,1936-1950
457-35-####,1976-unknown
457-36-####,1936-1950
457-37-####,1976-unknown
457-38-####,1936-1950
457-39-####,1977-unknown
457-40-####,1936-1950
457-41-####,1977-unknown
457-42-####,1936-1950
457-43-####,1978-unknown
457-44-####,1936-1950
457-45-####,1979-unknown
457-46-####,1936-1950
457-47-####,1979-unknown
