SSN Prefix,Years Issued
278-24-####,1936-1950
278-26-####,1936-1950
278-28-####,1936-1950
278-30-####,1951-unknown
278-32-####,1952-1954
278-34-####,1955-unknown
278-36-####,1956-1958
278-38-####,1959-1960
278-40-####,1961-1962
278-42-####,1963-unknown
278-44-####,1963-unknown
278-46-####,1964-unknown
278-48-####,1965-unknown
278-50-####,1965-1966
278-52-####,1967-unknown
278-54-####,1967-1968
278-56-####,1969-unknown
278-58-####,1970-unknown
278-60-####,1971-unknown
278-62-####,1972-unknown
278-64-####,1972-unknown
278-66-####,1973-unknown
278-68-####,1974-unknown
278-70-####,1975-unknown
278-72-####,1976-1977
278-74-####,1978-unknown
278-76-####,1979-unknown
278-78-####,1980-1981
278-80-####,1982-unknown
278-82-####,1983-1985
278-84-####,1986-unknown
278-86-####,1987-unknown
278-88-####,1988-unknown
278-90-####,1989-1992
278-92-####,1989-1992
278-94-####,1989-1992
278-96-####,1993-unknown
278-98-####,1995-unknown
279-01-####,1936-1950
279-02-####,1997-1998
279-03-####,1936-1950
279-04-####,1999-unknown
279-05-####,1936-1950
279-06-####,2001-unknown
279-07-####,1936-1950
279-08-####,2003-2005
279-09-####,1936-1950
279-10-####,1936-1950
279-11-####,2005-2007
279-12-####,1936-1950
279-13-####,2007-2009
279-14-####,1936-1950
279-15-####,2009-2011
279-16-####,1936-1950
279-18-####,1936-1950
279-20-####,1936-1950
279-22-####,1936-1950
279-24-####,1936-1950
279-26-####,1936-1950
279-28-####,1936-1950
279-30-####,1951-unknown
279-32-####,1952-1954
279-34-####,1955-1956
279-36-####,1957-1958
279-38-####,1959-1960
279-40-####,1961-1962
279-42-####,1963-unknown
279-44-####,1963-unknown
279-46-####,1964-unknown
279-48-####,1965-unknown
279-50-####,1966-1967
279-52-####,1968-unknown
279-54-####,1969-unknown
279-56-####,1969-1970
279-58-####,1971-unknown
279-60-####,1972-unknown
279-62-####,1973-unknown
279-64-####,1973-unknown
279-66-####,1974-unknown
279-68-####,1975-unknown
279-70-####,1976-unknown
279-72-####,1977-1978
279-74-####,1979-unknown
279-76-####,1980-1981
279-78-####,1982-unknown
279-80-####,1983-unknown
279-82-####,1984-1985
279-84-####,1986-unknown
279-86-####,1987-unknown
279-88-####,1988-unknown
279-90-####,1989-1992
279-92-####,1989-1992
279-94-####,1989-1992
279-96-####,1993-unknown
279-98-####,1995-unknown
280-01-####,1936-1950
280-02-####,1997-1998
280-03-####,1936-1950
280-04-####,1999-unknown
280-05-####,1936-1950
280-06-####,2001-unknown
280-07-####,1936-1950
280-08-####,2003-2005
280-09-####,1936-1950
280-10-####,1936-1950
280-11-####,2005-2007
280-12-####,1936-1950
280-13-####,2007-2009
280-14-####,1936-1950
280-15-####,2009-2011
280-16-####,1936-1950
280-18-####,1936-1950
280-20-####,1936-1950
280-22-####,1936-1950
280-24-####,1936-1950
280-26-####,1936-1950
280-28-####,1936-1950
280-30-####,1951-unknown
280-32-####,1952-1954
280-34-####,1955-unknown
280-36-####,1956-1958
280-38-####,1959-1960
280-40-####,1961-1962
280-42-####,1963-unknown
280-44-####,1963-unknown
280-46-####,1964-unknown
280-48-####,1965-unknown
280-50-####,1966-1967
280-52-####,1968-unknown
280-54-####,1969-unknown
280-56-####,1970-unknown
280-58-####,1971-unknown
280-60-####,1972-unknown
280-62-####,1973-unknown
280-64-####,1973-unknown
280-66-####,1974-unknown
280-68-####,1975-unknown
280-70-####,1976-unknown
280-72-####,1977-1978
280-74-####,1979-unknown
280-76-####,1980-1981
280-78-####,1982-unknown
280-80-####,1983-unknown
280-82-####,1984-1985
280-84-####,1986-unknown
280-86-####,1987-unknown
280-88-####,1988-unknown
280-90-####,1989-1992
280-92-####,1989-1992
280-94-####,1989-1992
280-96-####,1993-unknown
280-98-####,1995-unknown
281-01-####,1936-1950
281-02-####,1997-1998
281-03-####,1936-1950
281-04-####,1999-unknown
281-05-####,1936-1950
281-06-####,2001-unknown
281-07-####,1936-1950
281-08-####,2003-2005
281-09-####,1936-1950
281-10-####,1936-1950
281-11-####,2005-2007
281-12-####,1936-1950
281-13-####,2007-2009
281-14-####,1936-1950
281-15-####,2009-2011
281-16-####,1936-1950
281-18-####,1936-1950
281-20-####,1936-1950
281-22-####,1936-1950
281-24-####,1936-1950
281-26-####,1936-1950
281-28-####,1936-1950
281-30-####,1951-unknown
281-32-####,1952-1954
281-34-####,1955-unknown
281-36-####,1956-1958
281-38-####,1959-1960
281-40-####,1961-1962
281-42-####,1963-unknown
281-44-####,1963-unknown
281-46-####,1964-unknown
281-48-####,1965-unknown
281-50-####,1966-1967
281-52-####,1968-unknown
281-54-####,1969-unknown
281-56-####,1970-unknown
281-58-####,1971-unknown
281-60-####,1972-unknown
281-62-####,1973-unknown
281-64-####,1973-unknown
281-66-####,1974-unknown
281-68-####,1975-unknown
281-70-####,1976-unknown
281-72-####,1977-1978
281-74-####,1979-unknown
281-76-####,1980-1981
281-78-####,1982-unknown
281-80-####,1983-unknown
281-82-####,1984-1985
281-84-####,1986-unknown
281-86-####,1987-unknown
281-88-####,1988-unknown
281-90-####,1989-1992
281-92-####,1989-1992
281-94-####,1989-1992
281-96-####,1993-unknown
281-98-####,1995-unknown
282-01-####,1936-1950
282-02-####,1997-1998
282-03-####,1936-1950
282-04-####,1999-unknown
282-05-####,1936-1950
282-06-####,2001-unknown
282-07-####,1936-1950
282-08-####,2003-2005
282-09-####,1936-1950
282-10-####,1936-1950
282-11-####,2005-2007
282-12-####,1936-1950
282-13-####,2007-2009
282-14-####,1936-1950
282-15-####,2009-2011
282-16-####,1936-1950
282-18-####,1936-1950
282-20-####,1936-1950
282-22-####,1936-1950
282-24-####,1936-1950
282-26-####,1936-1950
282-28-####,1936-1950
282-30-####,1951-unknown
282-32-####,1952-1954
282-34-####,1955-1956
282-36-####,1957-1958
282-38-####,1959-1960
282-40-####,1961-1962
282-42-####,1963-unknown
282-44-####,1963-unknown
282-46-####,1963-1965
282-48-####,1966-unknown
282-50-####,1966-1967
282-52-####,1968-unknown
282-54-####,1969-unknown
282-56-####,1970-unknown
282-58-####,1971-unknown
282-60-####,1972-unknown
282-62-####,1973-unknown
282-64-####,1973-unknown
282-66-####,1974-unknown
282-68-####,1975-unknown
282-70-####,1976-unknown
282-72-####,1977-1978
282-74-####,1979-unknown
282-76-####,1980-1981
282-78-####,1982-unknown
282-80-####,1983-unknown
