SSN Prefix,Years Issued
334-68-####,1980-unknown
334-70-####,1981-1982
334-72-####,1983-unknown
334-74-####,1984-1985
334-76-####,1986-unknown
334-78-####,1987-unknown
334-80-####,1988-unknown
334-82-####,1989-1992
334-84-####,1989-1992
334-86-####,1989-1992
334-88-####,1993-unknown
334-90-####,1994-unknown
334-92-####,1996-unknown
334-94-####,1997-1998
334-96-####,1999-unknown
334-98-####,2001-2003
335-01-####,1936-1950
335-02-####,2003-2005
335-03-####,1936-1950
335-04-####,2005-2007
335-05-####,1936-1950
335-06-####,2007-2008
335-07-####,1936-1950
335-08-####,2008-2010
335-09-####,1936-1950
335-10-####,1936-1950
335-11-####,2010-2011
335-12-####,1936-1950
335-14-####,1936-1950
335-16-####,1936-1950
335-18-####,1936-1950
335-20-####,1936-1950
335-22-####,1936-1950
335-24-####,1936-1950
335-26-####,1936-1950
335-28-####,1951-1952
335-30-####,1953-1954
335-32-####,1955-1956
335-34-####,1957-1959
335-36-####,1960-1961
335-38-####,1962-unknown
335-40-####,1963-unknown
335-42-####,1964-1965
335-44-####,1966-unknown
335-46-####,1967-unknown
335-48-####,1968-unknown
335-50-####,1969-1970
335-52-####,1971-unknown
335-54-####,1972-unknown
335-56-####,1973-unknown
335-58-####,1974-unknown
335-60-####,1975-unknown
335-62-####,1976-unknown
335-64-####,1977-unknown
335-66-####,1978-1979
335-68-####,1980-unknown
335-70-####,1981-1982
335-72-####,1983-unknown
335-74-####,1984-1985
335-76-####,1986-unknown
335-78-####,1987-unknown
335-80-####,1988-unknown
335-82-####,1989-1992
335-84-####,1989-1992
335-86-####,1989-1992
335-88-####,1993-unknown
335-90-####,1994-unknown
335-92-####,1996-unknown
335-94-####,1997-1998
335-96-####,1999-unknown
335-98-####,2001-unknown
336-01-####,1936-1950
336-02-####,2003-2005
336-03-####,1936-1950
336-04-####,2005-2007
336-05-####,1936-1950
336-06-####,2007-2009
336-07-####,1936-1950
336-08-####,2009-2010
336-09-####,1936-1950
336-10-####,1936-1950
336-11-####,2010-2011
336-12-####,1936-1950
336-14-####,1936-1950
336-16-####,1936-1950
336-18-####,1936-1950
336-20-####,1936-1950
336-22-####,1936-1950
336-24-####,1936-1950
336-26-####,1936-1950
336-28-####,1951-1952
336-30-####,1953-1954
336-32-####,1955-1956
336-34-####,1957-1959
336-36-####,1960-1961
336-38-####,1962-unknown
336-40-####,1963-unknown
336-42-####,1964-1965
336-44-####,1966-unknown
336-46-####,1967-unknown
336-48-####,1968-unknown
336-50-####,1969-1970
336-52-####,1971-unknown
336-54-####,1972-unknown
336-56-####,1973-unknown
336-58-####,1974-unknown
336-60-####,1975-unknown
336-62-####,1976-unknown
336-64-####,1977-unknown
336-66-####,1978-1979
336-68-####,1980-unknown
336-70-####,1981-1982
336-72-####,1983-unknown
336-74-####,1984-1985
336-76-####,1986-unknown
336-78-####,1987-unknown
336-80-####,1988-unknown
336-82-####,1989-1992
336-84-####,1989-1992
336-86-####,1989-1992
336-88-####,1993-unknown
336-90-####,1994-unknown
336-92-####,1996-1998
336-94-####,1998-unknown
336-96-####,1999-2000
336-98-####,2001-unknown
337-01-####,1936-1950
337-02-####,2003-2005
337-03-####,1936-1950
337-04-####,2005-2007
337-05-####,1936-1950
337-06-####,2007-2009
337-07-####,1936-1950
337-08-####,2009-2011
337-09-####,1936-1950
337-10-####,1936-1950
337-11-####,2011-unknown
337-12-####,1936-1950
337-14-####,1936-1950
337-16-####,1936-1950
337-18-####,1936-1950
337-20-####,1936-1950
337-22-####,1936-1950
337-24-####,1936-1950
337-26-####,1936-1950
337-28-####,1951-1952
337-30-####,1953-1954
337-32-####,1955-1956
337-34-####,1957-1959
337-36-####,1960-1961
337-38-####,1962-unknown
337-40-####,1963-unknown
337-42-####,1964-1965
337-44-####,1966-unknown
337-46-####,1967-unknown
337-48-####,1968-1969
337-50-####,1970-unknown
