SSN Prefix,Years Issued
555-64-####,1961-unknown
555-65-####,1981-unknown
555-66-####,1962-unknown
555-67-####,1981-unknown
555-68-####,1963-unknown
555-69-####,1982-unknown
555-70-####,1963-unknown
555-71-####,1982-unknown
555-72-####,1963-unknown
555-73-####,1982-unknown
555-74-####,1964-unknown
555-75-####,1983-unknown
555-76-####,1964-unknown
555-77-####,1983-unknown
555-78-####,1965-unknown
555-79-####,1984-unknown
555-80-####,1965-unknown
555-81-####,1984-unknown
555-82-####,1966-unknown
555-83-####,1985-unknown
555-84-####,1966-unknown
555-85-####,1985-unknown
555-86-####,1967-unknown
555-87-####,1985-unknown
555-88-####,1967-unknown
555-89-####,1986-unknown
555-90-####,1968-unknown
555-91-####,1986-unknown
555-92-####,1968-unknown
555-93-####,1987-unknown
555-94-####,1969-unknown
555-95-####,1987-unknown
555-96-####,1969-unknown
555-97-####,1987-unknown
555-98-####,1970-unknown
555-99-####,1987-unknown
