SSN Prefix,Years Issued
033-80-####,1997-1998
033-82-####,1999-2000
033-84-####,2001-2002
033-86-####,2003-2005
033-88-####,2005-2008
033-90-####,2008-2010
033-92-####,2010-2011
034-01-####,1936-1950
034-03-####,1936-1950
034-05-####,1936-1950
034-07-####,1936-1950
034-09-####,1936-1950
034-10-####,1936-1950
034-12-####,1936-1950
034-14-####,1936-1950
034-16-####,1936-1950
034-18-####,1936-1950
034-20-####,1936-1950
034-22-####,1936-1950
034-24-####,1936-1950
034-26-####,1951-1952
034-28-####,1953-1956
034-30-####,1957-1959
034-32-####,1960-1961
034-34-####,1962-unknown
034-36-####,1963-unknown
034-38-####,1964-1965
034-40-####,1966-unknown
034-42-####,1967-1968
034-44-####,1969-1970
034-46-####,1971-1972
034-48-####,1973-unknown
034-50-####,1973-1974
034-52-####,1975-unknown
034-54-####,1976-unknown
034-56-####,1977-1978
034-58-####,1979-1980
034-60-####,1981-unknown
034-62-####,1982-1983
034-64-####,1984-1985
034-66-####,1986-1987
034-68-####,1988-unknown
034-70-####,1989-1992
034-72-####,1989-1992
034-74-####,1992-unknown
034-76-####,1995-unknown
034-78-####,1995-unknown
034-80-####,1997-1998
034-82-####,2000-unknown
034-84-####,2001-2003
034-86-####,2003-2006
034-88-####,2006-2008
034-90-####,2008-2010
034-92-####,2010-2011
