SSN Prefix,Years Issued
211-14-####,1936-1950
211-16-####,1936-1950
211-18-####,1936-1950
211-20-####,1936-1950
211-22-####,1936-1950
211-24-####,1936-1950
211-26-####,1951-1952
211-28-####,1953-1955
211-30-####,1956-1957
211-32-####,1958-1960
211-34-####,1961-1962
211-36-####,1963-unknown
211-38-####,1964-1965
211-40-####,1966-unknown
211-42-####,1967-1968
211-44-####,1969-1970
211-46-####,1971-1972
211-48-####,1973-unknown
211-50-####,1973-unknown
211-52-####,1974-unknown
211-54-####,1975-1976
211-56-####,1977-1978
211-58-####,1979-1980
211-60-####,1981-1982
211-62-####,1983-1984
211-64-####,1985-1986
211-66-####,1987-unknown
211-68-####,1988-unknown
211-70-####,1989-1992
211-72-####,1989-1992
211-74-####,1994-unknown
211-76-####,1997-1998
211-78-####,2000-unknown
211-80-####,2003-2006
211-82-####,2006-2009
211-84-####,2009-2011
