SSN Prefix,Years Issued
257-64-####,1958-1959
257-65-####,1988-unknown
257-66-####,1960-unknown
257-67-####,1988-unknown
257-68-####,1961-unknown
257-69-####,1989-1992
257-70-####,1962-unknown
257-71-####,1989-1992
257-72-####,1963-unknown
257-73-####,1989-1992
257-74-####,1963-unknown
257-75-####,1989-1992
257-76-####,1964-unknown
257-77-####,1989-1992
257-78-####,1965-unknown
257-79-####,1989-1992
257-80-####,1965-unknown
257-81-####,1989-1992
257-82-####,1966-unknown
257-83-####,1989-1992
257-84-####,1966-unknown
257-85-####,1993-unknown
257-86-####,1966-unknown
257-87-####,1993-unknown
257-88-####,1966-1967
257-89-####,1994-unknown
257-90-####,1968-unknown
257-91-####,1995-unknown
257-92-####,1969-unknown
257-93-####,1995-unknown
257-94-####,1969-unknown
257-95-####,1996-unknown
257-96-####,1970-unknown
257-97-####,1996-unknown
257-98-####,1971-unknown
257-99-####,1997-unknown
258-01-####,1936-1950
258-02-####,1971-unknown
258-03-####,1936-1950
258-04-####,1972-unknown
258-05-####,1936-1950
258-06-####,1973-unknown
258-07-####,1936-1950
258-08-####,1973-unknown
258-09-####,1936-1950
258-10-####,1936-1950
258-11-####,1973-unknown
258-12-####,1936-1950
258-13-####,1973-unknown
258-14-####,1936-1950
258-15-####,1973-unknown
258-16-####,1936-1950
258-17-####,1974-unknown
258-18-####,1936-1950
258-19-####,1975-unknown
258-20-####,1936-1950
258-21-####,1975-unknown
258-22-####,1936-1950
258-23-####,1976-unknown
258-24-####,1936-1950
258-25-####,1976-unknown
258-26-####,1936-1950
258-27-####,1976-unknown
258-28-####,1936-1950
258-29-####,1977-unknown
258-30-####,1936-1950
258-31-####,1978-unknown
258-32-####,1936-1950
258-33-####,1979-unknown
258-34-####,1936-1950
258-35-####,1980-unknown
258-36-####,1936-1950
258-37-####,1981-unknown
258-38-####,1936-1950
258-39-####,1982-unknown
258-40-####,1936-1950
258-41-####,1982-unknown
258-42-####,1936-1950
258-43-####,1983-unknown
258-44-####,1936-1950
258-45-####,1983-unknown
258-46-####,1936-1950
258-47-####,1984-unknown
258-48-####,1936-1950
258-49-####,1985-unknown
258-50-####,1951-unknown
258-51-####,1985-unknown
258-52-####,1952-unknown
258-53-####,1986-unknown
258-54-####,1953-unknown
258-55-####,1987-unknown
258-56-####,1954-unknown
258-57-####,1987-unknown
258-58-####,1955-unknown
258-59-####,1987-unknown
258-60-####,1956-unknown
258-61-####,1987-unknown
258-62-####,1957-1958
258-63-####,1988-unknown
258-64-####,1959-unknown
258-65-####,1988-unknown
258-66-####,1960-unknown
258-67-####,1988-unknown
258-68-####,1961-unknown
258-69-####,1989-1992
258-70-####,1962-unknown
258-71-####,1989-1992
258-72-####,1963-unknown
258-73-####,1989-1992
258-74-####,1963-unknown
258-75-####,1989-1992
258-76-####,1964-unknown
258-77-####,1989-1992
258-78-####,1965-unknown
258-79-####,1989-1992
258-80-####,1965-unknown
258-81-####,1989-1992
258-82-####,1966-unknown
258-83-####,1989-1992
258-84-####,1966-unknown
258-85-####,1993-unknown
258-86-####,1966-unknown
258-87-####,1993-unknown
258-88-####,1966-1967
258-89-####,1994-unknown
258-90-####,1968-unknown
258-91-####,1995-unknown
258-92-####,1969-unknown
258-93-####,1995-unknown
258-94-####,1969-unknown
258-95-####,1996-unknown
258-96-####,1970-unknown
258-97-####,1997-unknown
258-98-####,1971-unknown
258-99-####,1997-unknown
259-01-####,1936-1950
259-02-####,1971-unknown
259-03-####,1936-1950
259-04-####,1972-unknown
259-05-####,1936-1950
259-06-####,1973-unknown
259-07-####,1936-1950
259-08-####,1973-unknown
259-09-####,1936-1950
259-10-####,1936-1950
259-11-####,1973-unknown
259-12-####,1936-1950
259-13-####,1973-unknown
259-14-####,1936-1950
259-15-####,1973-unknown
259-16-####,1936-1950
259-17-####,1974-unknown
259-18-####,1936-1950
259-19-####,1975-unknown
259-20-####,1936-1950
259-21-####,1975-unknown
259-22-####,1936-1950
259-23-####,1976-unknown
259-24-####,1936-1950
259-25-####,1976-unknown
259-26-####,1936-1950
259-27-####,1977-unknown
259-28-####,1936-1950
259-29-####,1978-unknown
259-30-####,1936-1950
259-31-####,1979-unknown
259-32-####,1936-1950
259-33-####,1979-unknown
259-34-####,1936-1950
259-35-####,1980-unknown
259-36-####,1936-1950
259-37-####,1981-unknown
259-38-####,1936-1950
259-39-####,1982-unknown
259-40-####,1936-1950
259-41-####,1983-unknown
259-42-####,1936-1950
259-43-####,1983-unknown
259-44-####,1936-1950
259-45-####,1984-unknown
259-46-####,1936-1950
259-47-####,1984-unknown
259-48-####,1936-1950
259-49-####,1985-unknown
259-50-####,1951-unknown
259-51-####,1985-unknown
259-52-####,1952-unknown
259-53-####,1986-unknown
259-54-####,1953-unknown
259-55-####,1987-unknown
259-56-####,1954-unknown
259-57-####,1987-unknown
259-58-####,1955-unknown
259-59-####,1987-unknown
259-60-####,1956-unknown
259-61-####,1988-unknown
259-62-####,1957-1958
259-63-####,1988-unknown
259-64-####,1959-unknown
259-65-####,1988-unknown
259-66-####,1960-unknown
259-67-####,1989-1992
259-68-####,1961-unknown
259-69-####,1989-1992
259-70-####,1962-unknown
259-71-####,1989-1992
259-72-####,1963-unknown
259-73-####,1989-1992
259-74-####,1963-unknown
259-75-####,1989-1992
259-76-####,1964-unknown
259-77-####,1989-1992
259-78-####,1965-unknown
259-79-####,1989-1992
259-80-####,1965-unknown
259-81-####,1989-1992
259-82-####,1966-unknown
259-83-####,1989-1992
259-84-####,1966-unknown
259-85-####,1993-unknown
259-86-####,1966-1967
259-87-####,1993-unknown
259-88-####,1968-unknown
259-89-####,1994-unknown
259-90-####,1968-unknown
259-91-####,1995-unknown
259-92-####,1969-unknown
259-93-####,1995-unknown
259-94-####,1970-unknown
259-95-####,1996-unknown
259-96-####,1970-unknown
259-97-####,1997-unknown
259-98-####,1971-unknown
259-99-####,1997-unknown
260-01-####,1936-1950
260-02-####,1971-unknown
260-03-####,1936-1950
260-04-####,1972-unknown
260-05-####,1936-1950
260-06-####,1973-unknown
260-07-####,1936-1950
260-08-####,1973-unknown
260-09-####,1936-1950
260-10-####,1936-1950
260-11-####,1973-unknown
260-12-####,1936-1950
260-13-####,1973-unknown
260-14-####,1936-1950
260-15-####,1973-unknown
260-16-####,1936-1950
260-17-####,1974-unknown
260-18-####,1936-1950
260-19-####,1975-unknown
260-20-####,1936-1950
260-21-####,1975-unknown
260-22-####,1936-1950
260-23-####,1976-unknown
260-24-####,1936-1950
260-25-####,1976-unknown
260-26-####,1936-1950
260-27-####,1977-unknown
260-28-####,1936-1950
260-29-####,1978-unknown
260-30-####,1936-1950
260-31-####,1979-unknown
260-32-####,1936-1950
